path	git_state	bytes	utf8	status	batch	note
tools/runs/_train/setup.py	tracked	13053	yes	manual-full-context	priority-run-entry-8	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/_train/snapshot.py	tracked	10248	yes	manual-full-context	priority-run-entry-8	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/build_engine.py	tracked	6387	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/helpers.py	tracked	801	yes	manual-full-context	priority-run-helpers-9	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/kill.py	tracked	5483	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/list.py	tracked	8734	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/mark.py	tracked	7514	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/pull.py	tracked	7983	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/recover.py	tracked	12010	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/reset_artifacts.py	tracked	3324	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/schema.py	tracked	11442	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/show.py	tracked	6167	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/status.ps1	tracked	2668	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/status.py	tracked	6354	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/sync.py	tracked	11845	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/tail.py	tracked	4629	yes	manual-full-context	priority-run-management-10	read complete file; checked comments/docstrings against adjacent implementation
tools/runs/tests/__init__.py	tracked	0	yes	not-applicable-empty	inventory	empty file
tools/runs/tests/_resume_fixtures.py	tracked	3726	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/_sync_fixtures.py	tracked	2426	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_concurrency.py	tracked	11024	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_dispatch_misc.py	tracked	12434	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_helpers_allocator.py	tracked	12920	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_helpers_basic.py	tracked	9046	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_helpers_metadata_write.py	tracked	15507	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_helpers_resolve_nnn.py	tracked	9662	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_host_cfg.py	tracked	13881	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_kill_args.py	tracked	5300	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_list.py	tracked	19667	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_mark.py	tracked	19482	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_no_legacy_complete.py	tracked	2354	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_no_legacy_register.py	tracked	2170	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_no_legacy_tools_run.py	tracked	4447	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_pull_modes.py	tracked	13741	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_recover.py	tracked	21593	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_remote_sync_deletion.py	tracked	4543	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_remote_sync_paths.py	tracked	1703	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_reset_artifacts.py	tracked	604	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_schema.py	tracked	15124	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_show.py	tracked	17343	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_smoke_remote.py	tracked	3895	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_ssh_forward.py	tracked	10792	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_authoritative.py	tracked	6385	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_case_collide.py	tracked	11223	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_integration.py	tracked	14518	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_ipv6.py	tracked	4149	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_orchestration.py	tracked	9763	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_pattern.py	tracked	8838	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_sync_scan.py	tracked	2781	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_tail_args.py	tracked	5504	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_authoritative.py	tracked	9423	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_cfg_metadata.py	tracked	19318	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_cfg_toml.py	tracked	3874	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_close.py	tracked	19155	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_dispatch_smoke.py	tracked	14267	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_main.py	tracked	4460	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_remote.py	tracked	9479	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_resume.py	tracked	13498	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_resume_versioning.py	tracked	15051	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_train_setup.py	tracked	19376	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/tests/test_windows_path.py	tracked	5716	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
tools/runs/train.py	tracked	8271	yes	manual-full-context	priority-run-entry-8	read complete file; checked comments/docstrings against adjacent implementation
tools/tests/__init__.py	tracked	0	yes	not-applicable-empty	inventory	empty file
tools/tests/test_register_run.py	tracked	3736	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/__init__.py	tracked	0	yes	not-applicable-empty	inventory	empty file
training/core/__init__.py	tracked	1057	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/__init__.py	tracked	734	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/_inference_helpers.py	tracked	9763	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/_mp_helpers.py	tracked	4469	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/actor_process.py	tracked	11937	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/episode_runner.py	tracked	5677	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/go_subprocess.py	tracked	6454	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/go_subprocess_pipeline.py	tracked	11354	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/inference_client.py	tracked	4266	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/inference_server.py	tracked	24710	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/inference_server_socket_listener.py	tracked	5218	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/inference_server_socket_wire.py	tracked	9807	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/ipc/__init__.py	tracked	188	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/ipc/queue.py	tracked	2187	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/ipc/ring.py	tracked	7787	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/ipc/ring_shm.py	tracked	13425	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/ipc/tests/__init__.py	tracked	0	yes	not-applicable-empty	inventory	empty file
training/core/actor/ipc/tests/test_ipc_queue.py	tracked	1317	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/ipc/tests/test_ring_shm.py	tracked	16913	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/network_provider.py	tracked	9446	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/pipeline_tuning_cfg.py	tracked	1452	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/policy.py	tracked	1220	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/provider_factory.py	tracked	2438	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/runtime.py	tracked	6170	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/shared_buffer.py	tracked	2014	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/tests/__init__.py	tracked	0	yes	not-applicable-empty	inventory	empty file
training/core/actor/tests/test_actor_main_runner_factory.py	tracked	6779	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_az_transition_payload_wire.py	tracked	4541	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_dmc_transition_payload_wire.py	tracked	5546	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_go_subprocess_partial_spawn_cleanup.py	tracked	11563	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_go_subprocess_perf_smoke.py	tracked	10772	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_go_subprocess_spawn.py	tracked	1806	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_inference_helpers_stream.py	tracked	2302	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_inference_server_socket_integration.py	tracked	11500	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_inference_server_socket_listener.py	tracked	8235	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_inference_server_socket_wire.py	tracked	6565	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_ppo_transition_payload_wire.py	tracked	4305	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_python_mp_perf_smoke.py	tracked	10656	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_transition_shm_channel.py	tracked	2411	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/tests/test_transition_sink_wire.py	tracked	5415	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/actor/transition_shm_channel.py	tracked	2613	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/transition_sink_wire.py	tracked	25212	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/weights_shm.py	tracked	6722	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/actor/weights_watcher.py	tracked	2027	yes	manual-full-context	priority-actor-4	read complete file; checked comments/docstrings against adjacent implementation
training/core/artifact_io.py	tracked	3122	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/__init__.py	tracked	572	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/base.py	tracked	1404	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/dataset.py	tracked	4394	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/replay.py	tracked	1897	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/reservoir.py	tracked	2224	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/rollout.py	tracked	1959	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/shared.py	tracked	1726	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/buffer/static_dedup.py	tracked	4221	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/cfg/__init__.py	tracked	1425	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/cfg/base.py	tracked	4343	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/cfg/factories.py	tracked	3068	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/cfg/loader.py	tracked	4876	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/cfg/shape.py	tracked	1055	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/checkpoint.py	tracked	8533	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/checkpoint_runtime.py	tracked	1169	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/__init__.py	tracked	828	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/base.py	tracked	5750	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/inheritance.py	tracked	6536	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/legacy.py	tracked	551	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/loader.py	tracked	10699	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/presets.py	tracked	906	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/config/schema.py	tracked	8012	yes	manual-full-context	priority-config-2	read complete file; checked comments/docstrings against adjacent implementation
training/core/deck_sampling.py	tracked	2670	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/env_factory.py	tracked	2462	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/episode_seeds.py	tracked	576	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/__init__.py	tracked	679	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/baselines.py	tracked	6511	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/constants.py	tracked	301	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/job.py	tracked	1337	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/matchup.py	tracked	1854	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/periodic.py	tracked	1748	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/scenario.py	tracked	2212	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/server.py	tracked	1577	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/statistics.py	tracked	1763	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/eval/worker.py	tracked	2515	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/health_check.py	tracked	1818	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/inference/__init__.py	tracked	69	yes	manual-full-context	priority-eval-1	package marker with no documentation or comments
training/core/inference/client.py	tracked	3754	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/inference/server.py	tracked	5683	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/inference/server_loop/__init__.py	tracked	381	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/core/inference/server_loop/drain.py	tracked	3131	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/inference/server_loop/loop.py	tracked	4109	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/inference/server_loop/stats.py	tracked	2099	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/logging.py	tracked	21073	yes	manual-full-context	priority-run-entry-8	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/__init__.py	tracked	65	yes	manual-full-context	priority-eval-1	package marker with no documentation or comments
training/core/matchup/greedy_dice.py	tracked	7874	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/greedy_player.py	tracked	10777	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/greedy_reroll.py	tracked	651	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/greedy_scorers.py	tracked	5695	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/loaders.py	tracked	8800	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/matchup.py	tracked	8484	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/outcome.py	tracked	395	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/matchup/players.py	tracked	8586	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/core/nan_guard.py	tracked	3630	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/__init__.py	tracked	2017	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/action_buff_embedding.py	tracked	1821	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/action_embedding.py	tracked	2622	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/actor_critic.py	tracked	11614	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/adaptation.py	tracked	1656	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/agent_base.py	tracked	9272	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/agent_module_wrapper.py	tracked	2429	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/agent_observation.py	tracked	8414	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/buffs.py	tracked	3874	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/definition_relation.py	tracked	2089	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/encoder.py	tracked	9367	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/heads.py	tracked	3486	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/hook_emb.py	tracked	1804	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/obs_layout.py	tracked	935	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/perspective.py	tracked	1122	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/static_links.py	tracked	2011	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/struct_readout.py	tracked	709	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/network/typed_damage.py	tracked	15159	yes	manual-full-context	priority-network-3	read complete file; checked comments/docstrings against adjacent implementation
training/core/obs_constants.py	tracked	2433	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/opponent/__init__.py	tracked	224	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/opponent/mix.py	tracked	1076	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/opponent/pool.py	tracked	2867	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/perf/__init__.py	tracked	221	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/perf/trace.py	tracked	7533	yes	manual-full-context	priority-buffer-opponent-perf-7	read complete file; checked comments/docstrings against adjacent implementation
training/core/pipeline.py	tracked	8386	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/protocols.py	tracked	9534	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/rule_learning.py	tracked	2541	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/scenario.py	tracked	5949	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/scenario_factory.py	tracked	191	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/core/step_encoding.py	tracked	5002	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/structural.py	tracked	1814	yes	manual-full-context	priority-rule-observation-5	read complete file; checked comments/docstrings against adjacent implementation
training/core/system_monitor.py	tracked	1164	yes	manual-full-context	priority-training-lifecycle-6	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/__init__.py	tracked	1382	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/__init__.py	tracked	852	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/_async.py	tracked	10910	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/_az_losses.py	tracked	3558	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/_inference_handlers.py	tracked	9881	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/_player_loader.py	tracked	1857	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/buffer.py	tracked	10537	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/collector.py	tracked	5283	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/config.py	tracked	4064	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/determinize.py	tracked	6063	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/loss.py	tracked	4874	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/mcts/__init__.py	tracked	1258	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/action_id.py	tracked	1370	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/config.py	tracked	3596	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
